FXrate,insertedtimestamp,timestamp
1.0866,2023-03-31T13:05:51.435Z,2023-03-31T13:05:50.000Z
1.08659,2023-03-31T13:05:52.264Z,2023-03-31T13:05:51.000Z
1.08663,2023-03-31T13:05:53.259Z,2023-03-31T13:05:52.000Z
1.0866,2023-03-31T13:05:54.475Z,2023-03-31T13:05:53.000Z
1.08661,2023-03-31T13:05:55.263Z,2023-03-31T13:05:54.000Z
1.0866,2023-03-31T13:05:56.268Z,2023-03-31T13:05:55.000Z
1.0866,2023-03-31T13:05:57.392Z,2023-03-31T13:05:56.000Z
1.08661,2023-03-31T13:05:58.314Z,2023-03-31T13:05:57.000Z
1.08661,2023-03-31T13:05:59.271Z,2023-03-31T13:05:57.000Z
1.08661,2023-03-31T13:06:00.295Z,2023-03-31T13:06:00.000Z
1.08661,2023-03-31T13:06:01.405Z,2023-03-31T13:06:00.000Z
1.08659,2023-03-31T13:06:02.356Z,2023-03-31T13:06:01.000Z
1.08661,2023-03-31T13:06:03.310Z,2023-03-31T13:06:03.000Z
1.08671,2023-03-31T13:06:04.322Z,2023-03-31T13:06:03.000Z
1.0867,2023-03-31T13:06:05.322Z,2023-03-31T13:06:04.000Z
1.08669,2023-03-31T13:06:06.449Z,2023-03-31T13:06:05.000Z
1.0867,2023-03-31T13:06:07.364Z,2023-03-31T13:06:06.000Z
1.0867,2023-03-31T13:06:08.359Z,2023-03-31T13:06:08.000Z
1.0867,2023-03-31T13:06:09.346Z,2023-03-31T13:06:08.000Z
1.0867,2023-03-31T13:06:10.368Z,2023-03-31T13:06:08.000Z
1.0867,2023-03-31T13:06:11.351Z,2023-03-31T13:06:08.000Z
1.0867,2023-03-31T13:06:12.372Z,2023-03-31T13:06:08.000Z
1.0866,2023-03-31T13:06:13.382Z,2023-03-31T13:06:13.000Z
1.0867,2023-03-31T13:06:14.654Z,2023-03-31T13:06:14.000Z
1.0867,2023-03-31T13:06:15.395Z,2023-03-31T13:06:14.000Z
1.0867,2023-03-31T13:06:16.666Z,2023-03-31T13:06:14.000Z
1.0867,2023-03-31T13:06:17.406Z,2023-03-31T13:06:14.000Z
1.08666,2023-03-31T13:06:18.559Z,2023-03-31T13:06:18.000Z
1.08666,2023-03-31T13:06:19.418Z,2023-03-31T13:06:18.000Z
1.08666,2023-03-31T13:06:20.902Z,2023-03-31T13:06:20.000Z
1.08665,2023-03-31T13:06:21.427Z,2023-03-31T13:06:21.000Z
1.08667,2023-03-31T13:06:22.441Z,2023-03-31T13:06:21.000Z
1.08667,2023-03-31T13:06:23.484Z,2023-03-31T13:06:21.000Z
1.08666,2023-03-31T13:06:24.465Z,2023-03-31T13:06:24.000Z
1.08666,2023-03-31T13:06:25.651Z,2023-03-31T13:06:24.000Z
1.08665,2023-03-31T13:06:26.904Z,2023-03-31T13:06:26.000Z
1.08665,2023-03-31T13:06:27.743Z,2023-03-31T13:06:26.000Z
1.0865,2023-03-31T13:06:28.515Z,2023-03-31T13:06:28.000Z
1.08665,2023-03-31T13:06:29.517Z,2023-03-31T13:06:29.000Z
1.08665,2023-03-31T13:06:30.542Z,2023-03-31T13:06:29.000Z
1.08665,2023-03-31T13:06:31.693Z,2023-03-31T13:06:31.000Z
1.08666,2023-03-31T13:06:32.538Z,2023-03-31T13:06:32.000Z
1.0867,2023-03-31T13:06:33.564Z,2023-03-31T13:06:33.000Z
1.08666,2023-03-31T13:06:34.535Z,2023-03-31T13:06:33.000Z
1.08667,2023-03-31T13:06:35.568Z,2023-03-31T13:06:35.000Z
1.08667,2023-03-31T13:06:36.673Z,2023-03-31T13:06:35.000Z
1.08666,2023-03-31T13:06:37.592Z,2023-03-31T13:06:36.000Z
1.08666,2023-03-31T13:06:38.616Z,2023-03-31T13:06:36.000Z
1.08666,2023-03-31T13:06:39.559Z,2023-03-31T13:06:36.000Z
1.08662,2023-03-31T13:06:40.737Z,2023-03-31T13:06:40.000Z
1.08661,2023-03-31T13:06:41.637Z,2023-03-31T13:06:41.000Z
1.08662,2023-03-31T13:06:42.662Z,2023-03-31T13:06:42.000Z
1.0865,2023-03-31T13:06:43.575Z,2023-03-31T13:06:43.000Z
1.08664,2023-03-31T13:06:44.641Z,2023-03-31T13:06:44.000Z
1.08664,2023-03-31T13:06:45.609Z,2023-03-31T13:06:45.000Z
1.08669,2023-03-31T13:06:46.620Z,2023-03-31T13:06:46.000Z
1.08669,2023-03-31T13:06:47.873Z,2023-03-31T13:06:47.000Z
1.0866,2023-03-31T13:06:48.718Z,2023-03-31T13:06:48.000Z
1.08669,2023-03-31T13:06:49.664Z,2023-03-31T13:06:49.000Z
1.08668,2023-03-31T13:06:50.652Z,2023-03-31T13:06:49.000Z
1.08667,2023-03-31T13:06:51.733Z,2023-03-31T13:06:50.000Z
1.08667,2023-03-31T13:06:52.666Z,2023-03-31T13:06:50.000Z
1.0865,2023-03-31T13:06:53.686Z,2023-03-31T13:06:53.000Z
1.0865,2023-03-31T13:06:54.750Z,2023-03-31T13:06:53.000Z
1.0865,2023-03-31T13:06:55.703Z,2023-03-31T13:06:53.000Z
1.08661,2023-03-31T13:06:56.688Z,2023-03-31T13:06:56.000Z
1.08662,2023-03-31T13:06:57.689Z,2023-03-31T13:06:57.000Z
1.0867,2023-03-31T13:06:58.738Z,2023-03-31T13:06:58.000Z
1.0867,2023-03-31T13:06:59.736Z,2023-03-31T13:06:58.000Z
1.08661,2023-03-31T13:07:00.755Z,2023-03-31T13:06:59.000Z
1.0866,2023-03-31T13:07:01.741Z,2023-03-31T13:07:01.000Z
1.08661,2023-03-31T13:07:02.748Z,2023-03-31T13:07:01.000Z
1.0865,2023-03-31T13:07:03.743Z,2023-03-31T13:07:03.000Z
1.08661,2023-03-31T13:07:04.771Z,2023-03-31T13:07:04.000Z
1.08661,2023-03-31T13:07:05.750Z,2023-03-31T13:07:05.000Z
1.08655,2023-03-31T13:07:06.779Z,2023-03-31T13:07:06.000Z
1.08654,2023-03-31T13:07:07.923Z,2023-03-31T13:07:07.000Z
1.08654,2023-03-31T13:07:09.445Z,2023-03-31T13:07:08.000Z
1.08654,2023-03-31T13:07:09.794Z,2023-03-31T13:07:08.000Z
1.08655,2023-03-31T13:07:10.792Z,2023-03-31T13:07:10.000Z
1.08652,2023-03-31T13:07:11.801Z,2023-03-31T13:07:11.000Z
1.08651,2023-03-31T13:07:12.847Z,2023-03-31T13:07:12.000Z
1.0867,2023-03-31T13:07:13.822Z,2023-03-31T13:07:13.000Z
1.08653,2023-03-31T13:07:14.865Z,2023-03-31T13:07:14.000Z
1.08652,2023-03-31T13:07:15.832Z,2023-03-31T13:07:15.000Z
1.08653,2023-03-31T13:07:16.858Z,2023-03-31T13:07:15.000Z
1.08654,2023-03-31T13:07:17.867Z,2023-03-31T13:07:17.000Z
1.08659,2023-03-31T13:07:18.855Z,2023-03-31T13:07:18.000Z
1.08659,2023-03-31T13:07:19.874Z,2023-03-31T13:07:18.000Z
1.08674,2023-03-31T13:07:20.883Z,2023-03-31T13:07:20.000Z
1.08678,2023-03-31T13:07:21.873Z,2023-03-31T13:07:21.000Z
1.08677,2023-03-31T13:07:22.897Z,2023-03-31T13:07:22.000Z
1.08672,2023-03-31T13:07:23.934Z,2023-03-31T13:07:23.000Z
1.08675,2023-03-31T13:07:24.945Z,2023-03-31T13:07:24.000Z
1.0867,2023-03-31T13:07:25.901Z,2023-03-31T13:07:25.000Z
1.08668,2023-03-31T13:07:26.914Z,2023-03-31T13:07:26.000Z
1.08667,2023-03-31T13:07:27.917Z,2023-03-31T13:07:27.000Z
1.08663,2023-03-31T13:07:29.059Z,2023-03-31T13:07:28.000Z
1.08667,2023-03-31T13:07:30.045Z,2023-03-31T13:07:29.000Z
1.08666,2023-03-31T13:07:30.981Z,2023-03-31T13:07:29.000Z
1.08664,2023-03-31T13:07:31.964Z,2023-03-31T13:07:31.000Z
1.08667,2023-03-31T13:07:33.194Z,2023-03-31T13:07:32.000Z
1.0864,2023-03-31T13:07:34.139Z,2023-03-31T13:07:33.000Z
1.0867,2023-03-31T13:07:35.006Z,2023-03-31T13:07:34.000Z
1.08669,2023-03-31T13:07:36.047Z,2023-03-31T13:07:35.000Z
1.08669,2023-03-31T13:07:37.021Z,2023-03-31T13:07:36.000Z
1.08672,2023-03-31T13:07:38.071Z,2023-03-31T13:07:37.000Z
1.0867,2023-03-31T13:07:39.041Z,2023-03-31T13:07:38.000Z
1.08669,2023-03-31T13:07:40.280Z,2023-03-31T13:07:38.000Z
1.08669,2023-03-31T13:07:41.246Z,2023-03-31T13:07:38.000Z
1.08663,2023-03-31T13:07:42.116Z,2023-03-31T13:07:41.000Z
1.08666,2023-03-31T13:07:43.115Z,2023-03-31T13:07:42.000Z
1.0865,2023-03-31T13:07:44.103Z,2023-03-31T13:07:43.000Z
1.08669,2023-03-31T13:07:45.195Z,2023-03-31T13:07:44.000Z
1.08669,2023-03-31T13:07:46.086Z,2023-03-31T13:07:44.000Z
1.08668,2023-03-31T13:07:47.061Z,2023-03-31T13:07:46.000Z
1.08672,2023-03-31T13:07:48.067Z,2023-03-31T13:07:47.000Z
1.0867,2023-03-31T13:07:49.077Z,2023-03-31T13:07:48.000Z
1.0867,2023-03-31T13:07:50.102Z,2023-03-31T13:07:48.000Z
1.08681,2023-03-31T13:07:51.268Z,2023-03-31T13:07:51.000Z
1.08681,2023-03-31T13:07:52.347Z,2023-03-31T13:07:51.000Z
1.08682,2023-03-31T13:07:53.119Z,2023-03-31T13:07:52.000Z
1.08682,2023-03-31T13:07:54.101Z,2023-03-31T13:07:53.000Z
1.08682,2023-03-31T13:07:55.166Z,2023-03-31T13:07:53.000Z
1.08682,2023-03-31T13:07:56.145Z,2023-03-31T13:07:53.000Z
1.08683,2023-03-31T13:07:57.131Z,2023-03-31T13:07:56.000Z
1.08679,2023-03-31T13:07:58.177Z,2023-03-31T13:07:57.000Z
1.08681,2023-03-31T13:07:59.346Z,2023-03-31T13:07:58.000Z
1.08677,2023-03-31T13:08:00.157Z,2023-03-31T13:07:59.000Z
1.08676,2023-03-31T13:08:01.230Z,2023-03-31T13:08:00.000Z
1.08678,2023-03-31T13:08:02.190Z,2023-03-31T13:08:01.000Z
1.08678,2023-03-31T13:08:03.417Z,2023-03-31T13:08:03.000Z
1.0867,2023-03-31T13:08:04.275Z,2023-03-31T13:08:03.000Z
1.08674,2023-03-31T13:08:05.187Z,2023-03-31T13:08:04.000Z
1.08673,2023-03-31T13:08:06.198Z,2023-03-31T13:08:05.000Z
1.08673,2023-03-31T13:08:07.232Z,2023-03-31T13:08:06.000Z
1.08674,2023-03-31T13:08:08.240Z,2023-03-31T13:08:07.000Z
1.0868,2023-03-31T13:08:09.355Z,2023-03-31T13:08:08.000Z
1.08673,2023-03-31T13:08:10.320Z,2023-03-31T13:08:09.000Z
1.08673,2023-03-31T13:08:11.505Z,2023-03-31T13:08:11.000Z
1.08673,2023-03-31T13:08:12.322Z,2023-03-31T13:08:11.000Z
1.08673,2023-03-31T13:08:13.273Z,2023-03-31T13:08:11.000Z
1.0865,2023-03-31T13:08:14.270Z,2023-03-31T13:08:13.000Z
1.08671,2023-03-31T13:08:15.507Z,2023-03-31T13:08:14.000Z
1.08673,2023-03-31T13:08:16.314Z,2023-03-31T13:08:15.000Z
1.08672,2023-03-31T13:08:17.275Z,2023-03-31T13:08:16.000Z
1.08674,2023-03-31T13:08:18.405Z,2023-03-31T13:08:18.000Z
1.0867,2023-03-31T13:08:19.347Z,2023-03-31T13:08:18.000Z
1.08673,2023-03-31T13:08:20.680Z,2023-03-31T13:08:20.000Z
1.08673,2023-03-31T13:08:21.337Z,2023-03-31T13:08:20.000Z
1.08673,2023-03-31T13:08:22.381Z,2023-03-31T13:08:21.000Z
1.08669,2023-03-31T13:08:23.337Z,2023-03-31T13:08:22.000Z
1.0866,2023-03-31T13:08:24.675Z,2023-03-31T13:08:23.000Z
1.08672,2023-03-31T13:08:25.502Z,2023-03-31T13:08:25.000Z
1.08672,2023-03-31T13:08:26.448Z,2023-03-31T13:08:26.000Z
1.08672,2023-03-31T13:08:27.749Z,2023-03-31T13:08:26.000Z
1.08672,2023-03-31T13:08:28.475Z,2023-03-31T13:08:26.000Z
1.0867,2023-03-31T13:08:29.569Z,2023-03-31T13:08:28.000Z
1.08671,2023-03-31T13:08:30.516Z,2023-03-31T13:08:30.000Z
1.08672,2023-03-31T13:08:31.523Z,2023-03-31T13:08:31.000Z
1.0867,2023-03-31T13:08:32.411Z,2023-03-31T13:08:31.000Z
1.0867,2023-03-31T13:08:33.411Z,2023-03-31T13:08:31.000Z
1.0865,2023-03-31T13:08:34.432Z,2023-03-31T13:08:33.000Z
1.08675,2023-03-31T13:08:35.440Z,2023-03-31T13:08:35.000Z
1.08673,2023-03-31T13:08:36.425Z,2023-03-31T13:08:35.000Z
1.08672,2023-03-31T13:08:37.530Z,2023-03-31T13:08:36.000Z
1.0867,2023-03-31T13:08:38.450Z,2023-03-31T13:08:38.000Z
1.0867,2023-03-31T13:08:39.437Z,2023-03-31T13:08:38.000Z
1.08667,2023-03-31T13:08:40.871Z,2023-03-31T13:08:39.000Z
1.08668,2023-03-31T13:08:41.515Z,2023-03-31T13:08:40.000Z
1.08668,2023-03-31T13:08:42.461Z,2023-03-31T13:08:40.000Z
1.08668,2023-03-31T13:08:43.975Z,2023-03-31T13:08:40.000Z
1.08668,2023-03-31T13:08:44.492Z,2023-03-31T13:08:40.000Z
1.08668,2023-03-31T13:08:45.527Z,2023-03-31T13:08:40.000Z
1.08668,2023-03-31T13:08:46.518Z,2023-03-31T13:08:40.000Z
1.08668,2023-03-31T13:08:47.511Z,2023-03-31T13:08:40.000Z
1.08668,2023-03-31T13:08:48.589Z,2023-03-31T13:08:40.000Z
1.0865,2023-03-31T13:08:49.542Z,2023-03-31T13:08:48.000Z
1.0865,2023-03-31T13:08:50.600Z,2023-03-31T13:08:48.000Z
1.08669,2023-03-31T13:08:51.513Z,2023-03-31T13:08:50.000Z
1.0867,2023-03-31T13:08:52.543Z,2023-03-31T13:08:51.000Z
1.08671,2023-03-31T13:08:53.567Z,2023-03-31T13:08:52.000Z
1.0867,2023-03-31T13:08:54.545Z,2023-03-31T13:08:54.000Z
1.0867,2023-03-31T13:08:55.542Z,2023-03-31T13:08:54.000Z
1.08671,2023-03-31T13:08:56.553Z,2023-03-31T13:08:56.000Z
1.0867,2023-03-31T13:08:57.557Z,2023-03-31T13:08:56.000Z
1.0867,2023-03-31T13:08:58.568Z,2023-03-31T13:08:56.000Z
1.0867,2023-03-31T13:08:59.589Z,2023-03-31T13:08:58.000Z
1.0867,2023-03-31T13:09:00.863Z,2023-03-31T13:09:00.000Z
1.0867,2023-03-31T13:09:01.673Z,2023-03-31T13:09:00.000Z
1.08671,2023-03-31T13:09:02.620Z,2023-03-31T13:09:02.000Z
1.0867,2023-03-31T13:09:03.593Z,2023-03-31T13:09:02.000Z
1.0867,2023-03-31T13:09:04.624Z,2023-03-31T13:09:04.000Z
1.0867,2023-03-31T13:09:05.952Z,2023-03-31T13:09:04.000Z
1.0867,2023-03-31T13:09:06.618Z,2023-03-31T13:09:04.000Z
1.08666,2023-03-31T13:09:07.649Z,2023-03-31T13:09:06.000Z
1.08665,2023-03-31T13:09:08.640Z,2023-03-31T13:09:07.000Z
1.08665,2023-03-31T13:09:09.670Z,2023-03-31T13:09:09.000Z
1.08665,2023-03-31T13:09:10.648Z,2023-03-31T13:09:09.000Z
1.08665,2023-03-31T13:09:11.784Z,2023-03-31T13:09:09.000Z
1.08665,2023-03-31T13:09:12.723Z,2023-03-31T13:09:09.000Z
1.08665,2023-03-31T13:09:13.673Z,2023-03-31T13:09:09.000Z
1.08665,2023-03-31T13:09:14.923Z,2023-03-31T13:09:09.000Z
1.08671,2023-03-31T13:09:15.743Z,2023-03-31T13:09:15.000Z
1.08671,2023-03-31T13:09:16.692Z,2023-03-31T13:09:15.000Z
1.08665,2023-03-31T13:09:17.797Z,2023-03-31T13:09:16.000Z
1.08665,2023-03-31T13:09:18.735Z,2023-03-31T13:09:16.000Z
1.0866,2023-03-31T13:09:19.834Z,2023-03-31T13:09:19.000Z
1.08665,2023-03-31T13:09:20.737Z,2023-03-31T13:09:20.000Z
1.08665,2023-03-31T13:09:22.093Z,2023-03-31T13:09:20.000Z
1.08665,2023-03-31T13:09:22.766Z,2023-03-31T13:09:20.000Z
1.08665,2023-03-31T13:09:23.803Z,2023-03-31T13:09:20.000Z
1.0867,2023-03-31T13:09:24.850Z,2023-03-31T13:09:24.000Z
1.0867,2023-03-31T13:09:25.777Z,2023-03-31T13:09:24.000Z
1.0867,2023-03-31T13:09:26.749Z,2023-03-31T13:09:24.000Z
1.0867,2023-03-31T13:09:27.846Z,2023-03-31T13:09:24.000Z
1.0867,2023-03-31T13:09:28.855Z,2023-03-31T13:09:24.000Z
1.0867,2023-03-31T13:09:30.233Z,2023-03-31T13:09:24.000Z
1.08665,2023-03-31T13:09:30.762Z,2023-03-31T13:09:30.000Z
1.08656,2023-03-31T13:09:31.808Z,2023-03-31T13:09:31.000Z
1.08658,2023-03-31T13:09:32.789Z,2023-03-31T13:09:32.000Z
1.08658,2023-03-31T13:09:33.796Z,2023-03-31T13:09:33.000Z
1.08657,2023-03-31T13:09:34.815Z,2023-03-31T13:09:34.000Z
1.0866,2023-03-31T13:09:35.864Z,2023-03-31T13:09:34.000Z
1.0866,2023-03-31T13:09:36.803Z,2023-03-31T13:09:34.000Z
1.0866,2023-03-31T13:09:37.827Z,2023-03-31T13:09:34.000Z
1.0866,2023-03-31T13:09:38.841Z,2023-03-31T13:09:34.000Z
1.08659,2023-03-31T13:09:39.897Z,2023-03-31T13:09:39.000Z
1.08658,2023-03-31T13:09:40.835Z,2023-03-31T13:09:40.000Z
1.08659,2023-03-31T13:09:41.865Z,2023-03-31T13:09:41.000Z
1.08663,2023-03-31T13:09:42.846Z,2023-03-31T13:09:42.000Z
1.08662,2023-03-31T13:09:43.862Z,2023-03-31T13:09:42.000Z
1.08662,2023-03-31T13:09:44.860Z,2023-03-31T13:09:44.000Z
1.08662,2023-03-31T13:09:45.882Z,2023-03-31T13:09:44.000Z
1.08662,2023-03-31T13:09:46.946Z,2023-03-31T13:09:44.000Z
1.08662,2023-03-31T13:09:47.953Z,2023-03-31T13:09:44.000Z
1.08662,2023-03-31T13:09:48.959Z,2023-03-31T13:09:44.000Z
1.0866,2023-03-31T13:09:49.980Z,2023-03-31T13:09:49.000Z
1.08661,2023-03-31T13:09:50.995Z,2023-03-31T13:09:50.000Z
1.08661,2023-03-31T13:09:51.982Z,2023-03-31T13:09:50.000Z
1.08661,2023-03-31T13:09:52.939Z,2023-03-31T13:09:50.000Z
1.08658,2023-03-31T13:09:53.972Z,2023-03-31T13:09:52.000Z
1.08655,2023-03-31T13:09:54.948Z,2023-03-31T13:09:54.000Z
1.08653,2023-03-31T13:09:56.109Z,2023-03-31T13:09:55.000Z
1.08654,2023-03-31T13:09:57.078Z,2023-03-31T13:09:56.000Z
1.0865,2023-03-31T13:09:58.022Z,2023-03-31T13:09:57.000Z
1.0865,2023-03-31T13:09:59.037Z,2023-03-31T13:09:58.000Z
1.08649,2023-03-31T13:10:00.004Z,2023-03-31T13:09:59.000Z
1.08653,2023-03-31T13:10:01.033Z,2023-03-31T13:10:00.000Z
1.0865,2023-03-31T13:10:02.076Z,2023-03-31T13:10:01.000Z
1.08651,2023-03-31T13:10:03.053Z,2023-03-31T13:10:02.000Z
1.08651,2023-03-31T13:10:04.126Z,2023-03-31T13:10:02.000Z
1.08651,2023-03-31T13:10:05.097Z,2023-03-31T13:10:04.000Z
1.0865,2023-03-31T13:10:06.113Z,2023-03-31T13:10:05.000Z
1.0865,2023-03-31T13:10:07.041Z,2023-03-31T13:10:05.000Z
1.08646,2023-03-31T13:10:08.077Z,2023-03-31T13:10:07.000Z
1.08647,2023-03-31T13:10:09.130Z,2023-03-31T13:10:08.000Z
1.0864,2023-03-31T13:10:10.098Z,2023-03-31T13:10:09.000Z
1.08648,2023-03-31T13:10:11.105Z,2023-03-31T13:10:10.000Z
1.08648,2023-03-31T13:10:12.229Z,2023-03-31T13:10:10.000Z
1.08648,2023-03-31T13:10:13.456Z,2023-03-31T13:10:10.000Z
1.08648,2023-03-31T13:10:14.368Z,2023-03-31T13:10:10.000Z
1.0863,2023-03-31T13:10:15.479Z,2023-03-31T13:10:14.000Z
1.08651,2023-03-31T13:10:16.338Z,2023-03-31T13:10:15.000Z
1.08649,2023-03-31T13:10:17.257Z,2023-03-31T13:10:16.000Z
1.08653,2023-03-31T13:10:18.302Z,2023-03-31T13:10:17.000Z
1.08653,2023-03-31T13:10:19.157Z,2023-03-31T13:10:17.000Z
1.08653,2023-03-31T13:10:20.285Z,2023-03-31T13:10:17.000Z
1.08653,2023-03-31T13:10:21.717Z,2023-03-31T13:10:20.000Z
1.08653,2023-03-31T13:10:22.259Z,2023-03-31T13:10:20.000Z
1.08655,2023-03-31T13:10:23.314Z,2023-03-31T13:10:22.000Z
1.08657,2023-03-31T13:10:24.258Z,2023-03-31T13:10:23.000Z
1.0865,2023-03-31T13:10:25.284Z,2023-03-31T13:10:24.000Z
1.08656,2023-03-31T13:10:26.364Z,2023-03-31T13:10:25.000Z
1.08656,2023-03-31T13:10:27.305Z,2023-03-31T13:10:25.000Z
1.08656,2023-03-31T13:10:28.321Z,2023-03-31T13:10:25.000Z
1.08656,2023-03-31T13:10:29.358Z,2023-03-31T13:10:29.000Z
1.08656,2023-03-31T13:10:30.933Z,2023-03-31T13:10:29.000Z
1.08657,2023-03-31T13:10:31.228Z,2023-03-31T13:10:30.000Z
1.08657,2023-03-31T13:10:32.384Z,2023-03-31T13:10:31.000Z
1.08655,2023-03-31T13:10:33.489Z,2023-03-31T13:10:32.000Z
1.08655,2023-03-31T13:10:34.247Z,2023-03-31T13:10:33.000Z
1.08655,2023-03-31T13:10:35.245Z,2023-03-31T13:10:33.000Z
1.08655,2023-03-31T13:10:36.240Z,2023-03-31T13:10:35.000Z
1.08655,2023-03-31T13:10:37.258Z,2023-03-31T13:10:35.000Z
1.08655,2023-03-31T13:10:38.261Z,2023-03-31T13:10:37.000Z
1.08656,2023-03-31T13:10:39.234Z,2023-03-31T13:10:38.000Z
1.08656,2023-03-31T13:10:40.260Z,2023-03-31T13:10:39.000Z
1.08655,2023-03-31T13:10:41.253Z,2023-03-31T13:10:40.000Z
1.08656,2023-03-31T13:10:42.267Z,2023-03-31T13:10:40.000Z
1.08656,2023-03-31T13:10:43.259Z,2023-03-31T13:10:40.000Z
1.08655,2023-03-31T13:10:44.339Z,2023-03-31T13:10:43.000Z
1.0865,2023-03-31T13:10:45.290Z,2023-03-31T13:10:44.000Z
1.08655,2023-03-31T13:10:46.292Z,2023-03-31T13:10:46.000Z
1.08655,2023-03-31T13:10:47.300Z,2023-03-31T13:10:46.000Z
1.08656,2023-03-31T13:10:48.329Z,2023-03-31T13:10:47.000Z
1.08655,2023-03-31T13:10:49.300Z,2023-03-31T13:10:48.000Z
1.08656,2023-03-31T13:10:50.430Z,2023-03-31T13:10:49.000Z
1.08655,2023-03-31T13:10:51.343Z,2023-03-31T13:10:50.000Z
1.08656,2023-03-31T13:10:52.387Z,2023-03-31T13:10:51.000Z
1.08656,2023-03-31T13:10:53.460Z,2023-03-31T13:10:51.000Z
1.08652,2023-03-31T13:10:54.552Z,2023-03-31T13:10:54.000Z
1.08652,2023-03-31T13:10:55.645Z,2023-03-31T13:10:55.000Z
1.08652,2023-03-31T13:10:56.807Z,2023-03-31T13:10:55.000Z
1.08652,2023-03-31T13:10:57.589Z,2023-03-31T13:10:55.000Z
1.08651,2023-03-31T13:10:58.594Z,2023-03-31T13:10:58.000Z
1.08651,2023-03-31T13:10:59.914Z,2023-03-31T13:10:58.000Z
1.08651,2023-03-31T13:11:00.596Z,2023-03-31T13:11:00.000Z
1.08651,2023-03-31T13:11:01.481Z,2023-03-31T13:11:00.000Z
1.08648,2023-03-31T13:11:02.530Z,2023-03-31T13:11:02.000Z
1.08648,2023-03-31T13:11:03.483Z,2023-03-31T13:11:02.000Z
1.08651,2023-03-31T13:11:04.827Z,2023-03-31T13:11:04.000Z
1.08649,2023-03-31T13:11:05.732Z,2023-03-31T13:11:05.000Z
1.08649,2023-03-31T13:11:06.779Z,2023-03-31T13:11:05.000Z
1.08648,2023-03-31T13:11:07.626Z,2023-03-31T13:11:06.000Z
1.08644,2023-03-31T13:11:08.691Z,2023-03-31T13:11:08.000Z
1.08644,2023-03-31T13:11:09.556Z,2023-03-31T13:11:08.000Z
1.08646,2023-03-31T13:11:10.961Z,2023-03-31T13:11:10.000Z
1.08646,2023-03-31T13:11:11.584Z,2023-03-31T13:11:10.000Z
1.08647,2023-03-31T13:11:12.669Z,2023-03-31T13:11:11.000Z
1.08646,2023-03-31T13:11:13.835Z,2023-03-31T13:11:12.000Z
1.08647,2023-03-31T13:11:14.721Z,2023-03-31T13:11:13.000Z
1.08647,2023-03-31T13:11:15.843Z,2023-03-31T13:11:14.000Z
1.08646,2023-03-31T13:11:16.771Z,2023-03-31T13:11:15.000Z
1.08646,2023-03-31T13:11:17.694Z,2023-03-31T13:11:16.000Z
1.08644,2023-03-31T13:11:18.645Z,2023-03-31T13:11:17.000Z
1.08644,2023-03-31T13:11:19.937Z,2023-03-31T13:11:17.000Z
1.08646,2023-03-31T13:11:20.639Z,2023-03-31T13:11:19.000Z
1.08646,2023-03-31T13:11:22.299Z,2023-03-31T13:11:21.000Z
1.08646,2023-03-31T13:11:22.628Z,2023-03-31T13:11:21.000Z
1.08646,2023-03-31T13:11:23.637Z,2023-03-31T13:11:21.000Z
1.08646,2023-03-31T13:11:24.673Z,2023-03-31T13:11:21.000Z
1.08646,2023-03-31T13:11:25.694Z,2023-03-31T13:11:21.000Z
1.08646,2023-03-31T13:11:26.690Z,2023-03-31T13:11:26.000Z
1.08644,2023-03-31T13:11:27.716Z,2023-03-31T13:11:27.000Z
1.08642,2023-03-31T13:11:28.739Z,2023-03-31T13:11:28.000Z
1.08643,2023-03-31T13:11:29.754Z,2023-03-31T13:11:29.000Z
1.08644,2023-03-31T13:11:30.759Z,2023-03-31T13:11:30.000Z
1.08644,2023-03-31T13:11:31.751Z,2023-03-31T13:11:30.000Z
1.08644,2023-03-31T13:11:32.747Z,2023-03-31T13:11:31.000Z
1.08644,2023-03-31T13:11:34.080Z,2023-03-31T13:11:31.000Z
1.08647,2023-03-31T13:11:34.899Z,2023-03-31T13:11:34.000Z
1.08648,2023-03-31T13:11:35.745Z,2023-03-31T13:11:35.000Z
1.08646,2023-03-31T13:11:36.731Z,2023-03-31T13:11:35.000Z
1.08645,2023-03-31T13:11:37.842Z,2023-03-31T13:11:37.000Z
1.08649,2023-03-31T13:11:38.987Z,2023-03-31T13:11:38.000Z
1.08645,2023-03-31T13:11:39.768Z,2023-03-31T13:11:38.000Z
1.08643,2023-03-31T13:11:40.756Z,2023-03-31T13:11:39.000Z
1.08649,2023-03-31T13:11:41.763Z,2023-03-31T13:11:41.000Z
1.08643,2023-03-31T13:11:42.872Z,2023-03-31T13:11:41.000Z
1.08649,2023-03-31T13:11:43.812Z,2023-03-31T13:11:43.000Z
1.08649,2023-03-31T13:11:44.813Z,2023-03-31T13:11:43.000Z
1.0864,2023-03-31T13:11:45.810Z,2023-03-31T13:11:45.000Z
1.08646,2023-03-31T13:11:46.803Z,2023-03-31T13:11:46.000Z
1.08646,2023-03-31T13:11:47.808Z,2023-03-31T13:11:46.000Z
1.08641,2023-03-31T13:11:48.869Z,2023-03-31T13:11:48.000Z
1.08646,2023-03-31T13:11:50.026Z,2023-03-31T13:11:49.000Z
1.0865,2023-03-31T13:11:50.837Z,2023-03-31T13:11:50.000Z
